"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
1168,"1","Спасибо мастеру ","2025-05-12T10:55:01.924057Z",3859764,4.835,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-12T10:55:01.924075Z","","","","",""
1169,"1","спасибо, Вам, среагировали оперативно/быстро, а так же всё время были на связи🤝","2025-05-12T10:55:25.949478Z",3859780,22.669,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T10:55:25.949498Z","","","","",""
1170,"1","Среагировали быстро, благодарю ","2025-05-12T10:55:29.965153Z",3860248,2.946,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:55:29.965168Z","","","","",""
1171,"1","Спасибо за оперативность!","2025-05-12T10:55:36.919619Z",3860900,5.902,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:55:36.919634Z","","","","",""
1172,"1","Кнопки все вываливаются","2025-05-12T10:55:40.845966Z",3861485,2.926,1,"[{""taxonomy"":[[""Не удовлетворён""]]}]","2025-05-12T10:55:40.845982Z","","","","",""
1173,"1","Отличный мастер!","2025-05-12T10:55:44.887680Z",3862448,3.106,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-12T10:55:44.887696Z","","","","",""
1174,"1","БУДЕМ ВЕРИТЬ,ЧТО ДЕЙСТВИТЕЛЬНО ТРАВИЛИ","2025-05-12T10:55:57.605852Z",3862765,11.654,1,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:55:57.605869Z","","","","",""
1175,"1","Спасибо! По крайней мере, по ночам пока шума не слышно.","2025-05-12T10:56:02.982885Z",3863351,3.776,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:56:02.982900Z","","","","",""
1176,"1","Быстро ","2025-05-12T10:56:07.365289Z",3863609,3.346,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:56:07.365304Z","","","","",""
1177,"1","Спасибо за своевременное выполнение заявки...","2025-05-12T10:56:17.164443Z",3866829,7.641,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-12T10:56:17.164458Z","","","","",""
1178,"1","все сделали быстро. спасибо ","2025-05-12T10:56:21.575935Z",3866867,3.144,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:56:21.575952Z","","","","",""
1179,"1","всё отлично 👍","2025-05-12T10:56:25.338984Z",3868883,2.689,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:56:25.338999Z","","","","",""
1180,"1","быстро прислали код.
единственное что смущает  коды легкие слишком.","2025-05-12T10:56:40.355613Z",4237692,13.954,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Не понравилось качество""]]}]","2025-05-12T10:56:40.355627Z","","","","",""
1181,"1","благодарю","2025-05-12T10:56:49.638853Z",4237536,7.672,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:56:49.638872Z","","","","",""
1182,"1","спасибо! быстро и оперативно закрепили светильник. 👍","2025-05-12T10:56:54.797292Z",4237302,4.334,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:56:54.797308Z","","","","",""
1183,"1","все быстро решили. спасибо","2025-05-12T10:57:00.922252Z",4237239,4.707,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:57:00.922269Z","","","","",""
1184,"1","спасибо!","2025-05-12T10:57:05.190296Z",4237178,2.072,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:57:05.190311Z","","","","",""
1185,"1","оперативное решение вопроса,спасибо","2025-05-12T10:57:22.517257Z",4237163,16.374,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:57:22.517279Z","","","","",""
1186,"1","благодарю за оперативное предоставление информации!","2025-05-12T10:57:42.207482Z",4237053,18.701,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:57:42.207497Z","","","","",""
1187,"1","всё прекрасно и оперативно, но акт хотелось бы получить","2025-05-12T10:57:55.788981Z",4236894,12.521,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:57:55.788999Z","","","","",""
1188,"1","все отлично, большое спасибо!","2025-05-12T10:57:59.614054Z",4236872,2.746,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:57:59.614070Z","","","","",""
1189,"1","спасибо за оперативность! супер!","2025-05-12T10:58:13.265189Z",4236740,12.17,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:58:13.265209Z","","","","",""
1190,"1","спасибо","2025-05-12T10:58:18.734849Z",4236706,4.343,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:58:18.734866Z","","","","",""
1191,"1","быстро, качественно","2025-05-12T10:58:22.753368Z",4236688,2.874,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:58:22.753384Z","","","","",""
1192,"1","оперативно!","2025-05-12T10:58:27.248976Z",4236610,3.457,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:58:27.248995Z","","","","",""
1193,"1","спасибо за быстрый ответ. все понятно объяснили","2025-05-12T10:58:39.763657Z",4236551,10.908,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:58:39.763672Z","","","","",""
1194,"1","молниеносно)","2025-05-12T10:59:10.131869Z",4236530,3.796,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:59:10.131889Z","","","","",""
1195,"1","👍👍👍","2025-05-12T10:59:14.413677Z",4236529,3.243,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T10:59:14.413692Z","","","","",""
1196,"1","спасибо за оперативность !!","2025-05-12T10:59:20.581244Z",4236487,5.384,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:59:20.581265Z","","","","",""
1197,"1","большое спасибо за оперативный ответ","2025-05-12T10:59:30.985263Z",4236469,9.428,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T10:59:30.985282Z","","","","",""
1198,"1","все отлично! сантехник оперативно пришел, при мне все устранил! видно, что спец в своем деле!","2025-05-12T10:59:42.813135Z",4236406,9.802,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T10:59:42.813153Z","","","","",""
1199,"1","оперативно, профессионально. все устранено!!! спасибо!","2025-05-12T10:59:50.651509Z",4236382,7.023,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-12T10:59:50.651524Z","","","","",""
1200,"1","большое спасибо! очень оперативно!","2025-05-12T10:59:57.895534Z",4236262,5.654,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T10:59:57.895549Z","","","","",""
1201,"1","мастер молодец 👍","2025-05-12T11:00:03.531832Z",4236102,4.613,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-12T11:00:03.531847Z","","","","",""
1202,"1","большое спасибо!!!!","2025-05-12T11:00:07.562456Z",4236053,2.876,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T11:00:07.562470Z","","","","",""
1203,"1","специалист вышел на связь по заявке достаточно быстро. консультация уже не требовалась. муж справился с задачей самостоятельно .","2025-05-12T11:00:16.316657Z",4235894,7.362,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-12T11:00:16.316673Z","","","","",""
1204,"1","добросовестный мастер виктор","2025-05-12T11:00:30.012881Z",4235790,12.065,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-12T11:00:30.012895Z","","","","",""
1205,"1","спасибо за консультацию","2025-05-12T11:00:38.228724Z",4235724,6.958,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-12T11:00:38.228739Z","","","","",""
1206,"1","спасибо большое!","2025-05-12T11:00:42.269767Z",4235621,2.994,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T11:00:42.269782Z","","","","",""
